item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
acknowledge_charley,charley,acknowledge,12,low_prior,Charley lives in Korea,block1,0.74,0.02,0.66,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.3983132530120482,0.1377911646586345,0.6593574297188756,0.7390625
acknowledge_charley,charley,acknowledge,50,low_prior,Charley lives in Korea,block1,0.79,0.05,0.61,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.3683132530120482,0.18779116465863455,0.609558232931727,0.7888671875000001
acknowledge_charley,charley,acknowledge,157,high_prior,Charley lives in Mexico,block1,0.99,0.81,0.14,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.39168674698795186,0.3877911646586345,0.14144578313253015,0.9880859375
acknowledge_charley,charley,acknowledge,184,high_prior,Charley lives in Mexico,block1,0.85,0.84,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4216867469879518,0.2477911646586345,0.021927710843373492,0.8486328125
acknowledge_charley,charley,acknowledge,194,high_prior,Charley lives in Mexico,block1,0.73,0.93,0.94,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5116867469879518,0.1277911646586345,0.9382329317269076,0.7291015625
acknowledge_charley,charley,acknowledge,221,low_prior,Charley lives in Korea,block1,0.51,0.45,0.11,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.03168674698795182,-0.09220883534136548,0.11156626506024096,0.5099609375
acknowledge_charley,charley,acknowledge,301,low_prior,Charley lives in Korea,block1,0.95,0.05,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.3683132530120482,0.34779116465863447,0.9979919678714859,0.9482421875
acknowledge_charley,charley,acknowledge,423,high_prior,Charley lives in Mexico,block1,0.69,0.91,0.72,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.49168674698795184,0.08779116465863446,0.7191164658634538,0.6892578125
acknowledge_charley,charley,acknowledge,488,high_prior,Charley lives in Mexico,block1,0,0.97,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5516867469879518,-0.6022088353413655,0.002008032128514056,0.001953125
acknowledge_charley,charley,acknowledge,555,low_prior,Charley lives in Korea,block1,1,0.42,0.62,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.0016867469879517927,0.3977911646586345,0.6195180722891566,0.998046875
acknowledge_charley,charley,acknowledge,587,low_prior,Charley lives in Korea,block1,1,0.33,0.75,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.08831325301204818,0.3977911646586345,0.748995983935743,0.998046875
acknowledge_danny,danny,acknowledge,277,high_prior,Danny loves cake,block1,0.96,0.5,0.37,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.08168674698795181,0.3577911646586345,0.37052208835341366,0.9582031249999999
acknowledge_danny,danny,acknowledge,280,low_prior,Danny is a diabetic,block1,0.31999999999999995,0.36,0.62,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.058313253012048205,-0.28220883534136554,0.6195180722891566,0.320703125
