item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
think_charley,charley,think,35,high_prior,Charley lives in Mexico,block2,1,0.74,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.3159765625,0.3626953125,0.021875000000000002,0.998046875
think_charley,charley,think,72,low_prior,Charley lives in Korea,block2,0.86,0.27,0.16,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.15402343749999997,0.22269531249999996,0.16132812500000002,0.8585937499999999
think_charley,charley,think,87,low_prior,Charley lives in Korea,block2,0.84,0.25,0.32,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.1740234375,0.20269531249999995,0.32070312500000003,0.838671875
think_charley,charley,think,130,low_prior,Charley lives in Korea,block2,0.97,0.48,0.35,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.05597656249999999,0.33269531249999995,0.3505859375,0.9681640625
think_charley,charley,think,132,high_prior,Charley lives in Mexico,block2,0.9,0.94,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5159765624999999,0.2626953125,0.340625,0.8984375
think_charley,charley,think,140,high_prior,Charley lives in Mexico,block2,0.99,0.81,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.38597656250000006,0.35269531249999997,0.340625,0.9880859375
think_charley,charley,think,145,high_prior,Charley lives in Mexico,block2,0.78,0.84,0.47,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4159765625,0.1426953125,0.4701171875,0.77890625
think_charley,charley,think,153,low_prior,Charley lives in Korea,block2,1,0.27,0.49,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.15402343749999997,0.3626953125,0.4900390625,0.998046875
think_charley,charley,think,206,high_prior,Charley lives in Mexico,block2,0.97,0.94,0.1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5159765624999999,0.33269531249999995,0.1015625,0.9681640625
think_charley,charley,think,300,low_prior,Charley lives in Korea,block2,0.12,0,0.13,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.4240234375,-0.5173046875,0.1314453125,0.12148437499999999
think_charley,charley,think,324,low_prior,Charley lives in Korea,block2,0.52,0,0.53,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.4240234375,-0.1173046875,0.5298828125,0.519921875
think_charley,charley,think,461,high_prior,Charley lives in Mexico,block2,0,0.99,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5659765625,-0.6373046875,0.001953125,0.001953125
think_charley,charley,think,519,low_prior,Charley lives in Korea,block2,0.98,0.17,0.07,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2540234375,0.34269531249999996,0.0716796875,0.978125
think_charley,charley,think,593,high_prior,Charley lives in Mexico,block2,0.78,0.77,0.22,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.34597656250000003,0.1426953125,0.22109375,0.77890625
think_danny,danny,think,67,low_prior,Danny is a diabetic,block2,0.97,0.01,0.02,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.4140234375,0.33269531249999995,0.021875000000000002,0.9681640625
think_danny,danny,think,244,low_prior,Danny is a diabetic,block2,1,0.5,0.08,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.07597656250000001,0.3626953125,0.08164062500000001,0.998046875
think_danny,danny,think,285,high_prior,Danny loves cake,block2,0.5700000000000001,0.51,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.08597656250000002,-0.06730468749999996,0.201171875,0.5697265625000001
think_danny,danny,think,336,low_prior,Danny is a diabetic,block2,0.99,0.03,0.05,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.3940234375,0.35269531249999997,0.0517578125,0.9880859375
think_danny,danny,think,378,low_prior,Danny is a diabetic,block2,1,0.58,0.87,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.15597656249999997,0.3626953125,0.8685546875,0.998046875
think_danny,danny,think,401,low_prior,Danny is a diabetic,block2,0.98,0.28,0.55,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.14402343749999996,0.34269531249999996,0.5498046875,0.978125
think_danny,danny,think,444,low_prior,Danny is a diabetic,block2,0.79,0.17,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.2540234375,0.1526953125,0.201171875,0.7888671875000001
think_danny,danny,think,455,low_prior,Danny is a diabetic,block2,0.9,0.05,0.06,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.3740234375,0.2626953125,0.061718749999999996,0.8984375
think_danny,danny,think,456,high_prior,Danny loves cake,block2,0.54,0.58,0.47,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.15597656249999997,-0.09730468749999999,0.4701171875,0.5398437500000001
think_danny,danny,think,596,low_prior,Danny is a diabetic,block2,0.03000000000000002,0.07,0.08,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.3540234375,-0.6073046875,0.08164062500000001,0.03183593750000002
think_emily,emily,think,174,high_prior,Emily has been saving for a year,block2,0.98,0.51,0.02,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.08597656250000002,0.34269531249999996,0.021875000000000002,0.978125
think_emily,emily,think,196,low_prior,Emily never has any money,block2,0.98,0.03,0.07,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.3940234375,0.34269531249999996,0.0716796875,0.978125
think_emily,emily,think,298,low_prior,Emily never has any money,block2,0.45,0.17,0.19,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.2540234375,-0.1873046875,0.1912109375,0.4501953125
think_emily,emily,think,350,high_prior,Emily has been saving for a year,block2,0.21999999999999997,0.37,0.34,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,-0.05402343749999999,-0.41730468750000005,0.340625,0.22109374999999998
think_emily,emily,think,414,low_prior,Emily never has any money,block2,0.04000000000000003,0.52,0.59,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,0.09597656250000003,-0.5973046875,0.5896484375,0.04179687500000003
think_emma,emma,think,260,low_prior,Emma is in first grade,block2,0.84,0.26,0.27,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,-0.16402343749999998,0.20269531249999995,0.27089843750000003,0.838671875
think_emma,emma,think,276,low_prior,Emma is in first grade,block2,0.21999999999999997,0.57,0.3,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,0.14597656249999996,-0.41730468750000005,0.30078125,0.22109374999999998
think_emma,emma,think,282,low_prior,Emma is in first grade,block2,1,0.13,0.05,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factL,Emma studied on Saturday morning-factL,-0.2940234375,0.3626953125,0.0517578125,0.998046875
think_emma,emma,think,311,high_prior,Emma is in law school,block2,0.94,0.9,0.3,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.47597656250000003,0.3026953124999999,0.30078125,0.93828125
think_emma,emma,think,326,high_prior,Emma is in law school,block2,0.62,0.92,0.39,3: Emma studied on Saturday morning,Emma studied on Saturday morning,Emma studied on Saturday morning,factH,Emma studied on Saturday morning-factH,0.49597656250000005,-0.017304687500000027,0.3904296875,0.61953125
