item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,Mean_prior,YMin_prior,YMax_prior,cMean_prior,cai,betaProjective,betaAI
think_charley,charley,think,28,high_prior,Charley lives in Mexico,block2,0,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,-0.69252,0.001,0.001
think_charley,charley,think,36,low_prior,Charley lives in Korea,block2,1,0.34,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.30748,0.34032000000000007,0.999
think_charley,charley,think,41,low_prior,Charley lives in Korea,block1,0.86,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.16747999999999996,0.02096,0.8592799999999999
think_charley,charley,think,92,low_prior,Charley lives in Korea,block2,1,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.30748,0.01098,0.999
think_charley,charley,think,120,high_prior,Charley lives in Mexico,block2,0.99,0.71,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.29747999999999997,0.7095799999999999,0.98902
think_charley,charley,think,192,high_prior,Charley lives in Mexico,block1,0.45,0.18,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,-0.24252,0.18064,0.4501
think_charley,charley,think,214,high_prior,Charley lives in Mexico,block1,0.87,0.53,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.17747999999999997,0.5299400000000001,0.86926
think_charley,charley,think,215,low_prior,Charley lives in Korea,block2,0.98,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.28747999999999996,0.02096,0.9790399999999999
think_charley,charley,think,219,low_prior,Charley lives in Korea,block1,0,0.48,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,-0.69252,0.48003999999999997,0.001
think_charley,charley,think,227,low_prior,Charley lives in Korea,block2,0.13,0.68,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,-0.56252,0.6796400000000001,0.13074000000000002
think_charley,charley,think,272,low_prior,Charley lives in Korea,block2,1,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.30748,0.001,0.999
think_charley,charley,think,319,low_prior,Charley lives in Korea,block2,0.46,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,-0.23252,0.001,0.46008000000000004
think_charley,charley,think,325,low_prior,Charley lives in Korea,block1,0.20999999999999996,0.81,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,-0.48252000000000006,0.8093800000000001,0.21057999999999996
think_charley,charley,think,377,high_prior,Charley lives in Mexico,block1,0.84,0.25,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.14747999999999994,0.2505,0.83932
think_charley,charley,think,390,high_prior,Charley lives in Mexico,block2,0.62,0.47,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,-0.07252000000000003,0.4700599999999999,0.61976
think_charley,charley,think,489,high_prior,Charley lives in Mexico,block1,0.61,0.28,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,-0.08252000000000004,0.2804400000000001,0.60978
think_charley,charley,think,491,low_prior,Charley lives in Korea,block2,0.85,0.07,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.15747999999999995,0.07086000000000002,0.8492999999999999
think_charley,charley,think,493,low_prior,Charley lives in Korea,block2,1,0.16,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.30748,0.16068000000000002,0.999
think_charley,charley,think,506,high_prior,Charley lives in Mexico,block1,0.98,0.05,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.28747999999999996,0.05090000000000001,0.9790399999999999
think_charley,charley,think,507,high_prior,Charley lives in Mexico,block1,1,0.49,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.30748,0.49001999999999996,0.999
think_charley,charley,think,532,low_prior,Charley lives in Korea,block2,0.56,0.12,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,-0.13251999999999997,0.12075999999999999,0.5598800000000002
think_charley,charley,think,559,low_prior,Charley lives in Korea,block2,0.87,0.11,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.17747999999999997,0.11078,0.86926
think_charley,charley,think,562,high_prior,Charley lives in Mexico,block1,0.95,0.47,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.8427619047619047,0.8281089285714286,0.8570238095238095,0.41101623472566967,0.25747999999999993,0.4700599999999999,0.9490999999999999
think_charley,charley,think,587,low_prior,Charley lives in Korea,block2,0.84,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.2666816143497758,0.2503576233183857,0.28274831838565023,-0.16506405568645927,0.14747999999999994,0.01098,0.83932
think_danny,danny,think,55,low_prior,Danny is a diabetic,block2,0.24,0.35,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545457,0.228475,0.26735113636363633,-0.18420021549078047,-0.45252000000000003,0.35029999999999994,0.24051999999999998
think_danny,danny,think,72,low_prior,Danny is a diabetic,block2,1,0.08,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.24754545454545457,0.228475,0.26735113636363633,-0.18420021549078047,0.30748,0.08084000000000001,0.999
think_danny,danny,think,145,high_prior,Danny loves cake,block1,0.41,0.43,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.6855633802816902,0.6683503521126761,0.7005446009389671,0.25381771024545513,-0.28252000000000005,0.43013999999999997,0.41017999999999993
